Year,Month,Day,Mean Pressure (hPa),Absolute Daily Max (deg. C),Mean (deg. C),Absolute Daily Min (deg. C),Mean Dew Point (deg. C),Mean Relative Humidity (%),Mean Amount of Cloud (%),Total Rainfall (mm),Total Bright Sunshine (hours),Prevailing Wind Direction (degrees),Mean Wind Speed (km/h)
1903,3,20,1016.5,17.1,15.5,13.9,***,***,***,1.3,***,***,***
1903,3,21,1017.4,18.1,16.6,14.7,***,***,***,0.1,***,***,***
1903,3,22,1017.5,18.4,17.5,15.8,***,***,***,0,***,***,***
1903,3,23,1015.6,21.3,19.6,17.6,***,***,***,0,***,***,***
1903,3,24,1015.3,24.7,21.5,18.9,***,***,***,0,***,***,***
1903,3,25,1017.6,21.4,19.9,18.5,***,***,***,0,***,***,***
1903,3,26,1018.4,22.2,20.2,18.8,***,***,***,0,***,***,***
1903,3,27,1016.2,23.3,20.5,19.2,***,***,***,0,***,***,***
1903,3,28,1015.1,22.5,20.6,19.3,***,***,***,0,***,***,***
1903,3,29,1013.1,22.1,21,19.7,***,***,***,0,***,***,***
1903,3,30,1011.2,23.1,20.9,19,***,***,***,21.2,***,***,***
1903,3,31,1009.3,24.7,21.9,19.3,***,***,***,0,***,***,***
1903,4,1,1006.4,26.1,25.1,24.2,***,***,***,2.3,***,***,***
1903,4,2,1008.4,27.9,23.9,19.2,***,***,***,2.6,***,***,***
1903,4,3,1016.3,21.4,18.2,17.3,***,***,***,0,***,***,***
1903,4,4,1019.9,21.1,18.5,16.7,***,***,***,0,***,***,***
1903,4,5,1020.4,21.5,19.4,17.8,***,***,***,0,***,***,***
1903,4,6,1018.9,23.3,20.2,17.8,***,***,***,0,***,***,***
1903,4,7,1016,22.8,20.5,18.6,***,***,***,0,***,***,***
1903,4,8,1014.6,24,21.4,19.8,***,***,***,0,***,***,***
1903,4,9,1013.4,25.8,22.4,20.4,***,***,***,0,***,***,***
1903,4,10,1011.3,27.9,24,21.1,***,***,***,0,***,***,***
1903,4,11,1011,28.3,24.2,20.3,***,***,***,1.5,***,***,***
1903,4,12,1013,21.2,20.1,18.3,***,***,***,0.2,***,***,***
1903,4,13,1014.2,23,21.7,19.8,***,***,***,0,***,***,***
1903,4,14,1015,26.3,23.6,21.5,***,***,***,0,***,***,***
1903,4,15,1014,25.8,23.3,21.7,***,***,***,0,***,***,***
1903,4,16,1013.9,27.4,23.6,21.8,***,***,***,0,***,***,***
1903,4,17,1017.7,23.4,21.4,19.8,***,***,***,11.4,***,***,***
1903,4,18,1017.1,22.1,20.7,19.7,***,***,***,0,***,***,***
1903,4,19,1011.3,23.2,21.6,20,***,***,***,0.1,***,***,***
1903,4,20,1009,27.6,24.4,21.6,***,***,***,0.1,***,***,***
1903,4,21,1008.4,27.3,25,23.1,***,***,***,0,***,***,***
1903,4,22,1007.8,28.6,25.6,24.2,***,***,***,1.9,***,***,***
1903,4,23,1007.3,27.4,24.3,21.6,***,***,***,4.9,***,***,***
1903,4,24,1008.6,26.2,23.7,22,***,***,***,0,***,***,***
1903,4,25,1009.2,26.8,24.3,22.3,***,***,***,0,***,***,***
1903,4,26,1010.3,23.6,22.7,21.8,***,***,***,1.2,***,***,***
1903,4,27,1009.3,26.3,23.9,21.6,***,***,***,0,***,***,***
1903,4,28,1010.4,25.7,22.6,19.9,***,***,***,81.7,***,***,***
1903,4,29,1013.2,22.6,20.9,18.5,***,***,***,0,***,***,***
1903,4,30,1012.3,22.7,21.4,19.6,***,***,***,11.9,***,***,***
1903,5,1,1013.1,22.1,21,19.6,***,***,***,4.7,***,***,***
1903,5,2,1013.7,21.3,20.2,19.1,***,***,***,0.9,***,***,***
1903,5,3,1011.1,24,21.8,19.9,***,***,***,0,***,***,***
1903,5,4,1011.7,26.8,23.4,21.9,***,***,***,0,***,***,***
1903,5,5,1014.8,23.3,22.3,21.6,***,***,***,0,***,***,***
1903,5,6,1012.5,24.6,22.8,21.7,***,***,***,0,***,***,***
1903,5,7,1008.8,28.8,25.2,21.4,***,***,***,33.3,***,***,***
1903,5,8,1011.5,24.9,21.9,19.8,***,***,***,0,***,***,***
1903,5,9,1013.9,24.6,22.4,20.8,***,***,***,0,***,***,***
1903,5,10,1014.3,23.7,22.5,21.6,***,***,***,0,***,***,***
1903,5,11,1013.8,25.8,23.3,22.2,***,***,***,0.2,***,***,***
1903,5,12,1010.1,28.9,25.3,22.7,***,***,***,4.6,***,***,***
1903,5,13,1007.6,27.2,24.5,22.4,***,***,***,81.5,***,***,***
1903,5,14,1009.2,28.2,24.4,22.3,***,***,***,0,***,***,***
1903,5,15,1010.3,25.8,23.8,22.7,***,***,***,0,***,***,***
1903,5,16,1007.6,24.2,23.6,22.8,***,***,***,19.5,***,***,***
1903,5,17,1004.7,27.6,26.4,23.3,***,***,***,5.7,***,***,***
1903,5,18,1006.2,28.7,26.5,22.4,***,***,***,48.3,***,***,***
1903,5,19,1010.6,28.1,24.6,21.7,***,***,***,91.3,***,***,***
1903,5,20,1011.4,30.6,27.4,25.5,***,***,***,0,***,***,***
1903,5,21,1009.1,29.4,27,25.5,***,***,***,0,***,***,***
1903,5,22,1005.8,28.7,26.3,23.4,***,***,***,5.3,***,***,***
1903,5,23,1006.9,24.8,23,21.3,***,***,***,21.8,***,***,***
1903,5,24,1009.7,24.4,22.7,21.7,***,***,***,30.1,***,***,***
1903,5,25,1011.2,25.9,23.5,22.1,***,***,***,0.2,***,***,***
1903,5,26,1011.7,24.9,23.6,22.7,***,***,***,7,***,***,***
1903,5,27,1012.1,25.3,24.2,23.4,***,***,***,0.1,***,***,***
1903,5,28,1012.1,27.4,25,23.9,***,***,***,0,***,***,***
1903,5,29,1010.9,28.3,25.7,24.3,***,***,***,0.3,***,***,***
1903,5,30,1011,29.1,26.5,24.8,***,***,***,0,***,***,***
1903,5,31,1010.7,29.9,26.6,24.4,***,***,***,0,***,***,***
1903,6,1,1010.8,30.5,26.9,24.1,***,***,***,0,***,***,***
1903,6,2,1011.1,32.3,28,24.2,***,***,***,0,***,***,***
1903,6,3,1011.2,31,28.1,26.2,***,***,***,0,***,***,***
1903,6,4,1011.6,29.3,27.6,26.1,***,***,***,0,***,***,***
1903,6,5,1010.1,28.4,26.8,25.5,***,***,***,4.9,***,***,***
1903,6,6,1010,31.6,27.8,26.2,***,***,***,0,***,***,***
1903,6,7,1011,31.7,28.8,27.2,***,***,***,0,***,***,***
1903,6,8,1010.1,31.7,28.9,26.8,***,***,***,0,***,***,***
1903,6,9,1008.8,31.4,29,27.2,***,***,***,0,***,***,***
1903,6,10,1007.6,31.3,28.9,27.6,***,***,***,0,***,***,***
1903,6,11,1009,31.4,28.8,27.3,***,***,***,0.3,***,***,***
1903,6,12,1009,32.5,29.1,27.4,***,***,***,0,***,***,***
1903,6,13,1008.9,32.1,28.5,26.5,***,***,***,0,***,***,***
1903,6,14,1009.4,31.5,28.2,26.6,***,***,***,2.1,***,***,***
1903,6,15,1008.7,29.6,28.1,26.4,***,***,***,2,***,***,***
1903,6,16,1006.2,30.1,28.3,27.5,***,***,***,0.3,***,***,***
1903,6,17,1002.1,29.3,27.2,24.2,***,***,***,32.1,***,***,***
1903,6,18,1000.4,30.1,27.6,25.7,***,***,***,1.5,***,***,***
1903,6,19,1002.5,27.2,26.1,23.9,***,***,***,38.9,***,***,***
1903,6,20,1004.8,28.1,25.3,23.7,***,***,***,90.4,***,***,***
1903,6,21,1004.9,31.2,27.7,25.3,***,***,***,0.4,***,***,***
1903,6,22,1003,30.8,28.5,26.7,***,***,***,1.1,***,***,***
1903,6,23,1003.5,31.1,28.8,26.8,***,***,***,0.9,***,***,***
1903,6,24,1004.1,30.9,28.8,27.9,***,***,***,0,***,***,***
1903,6,25,1001.9,28.8,26.9,23.6,***,***,***,72.8,***,***,***
1903,6,26,1002.5,27.3,26.1,24.6,***,***,***,21.8,***,***,***
1903,6,27,1005.1,28.4,25.1,23.1,***,***,***,153.4,***,***,***
1903,6,28,1005.6,28.4,26.3,23,***,***,***,215.9,***,***,***
1903,6,29,1006.3,29.5,28.4,27.4,***,***,***,0.3,***,***,***
1903,6,30,1004.9,29.8,28.3,26.8,***,***,***,1.5,***,***,***
1903,7,1,1004.4,30.3,27.9,26.8,***,***,***,1.4,***,***,***
1903,7,2,1005.5,29.2,27.4,25.4,***,***,***,15,***,***,***
1903,7,3,1006.9,30.8,28.2,26.5,***,***,***,1.3,***,***,***
1903,7,4,1005.7,30.9,27.9,26,***,***,***,0,***,***,***
1903,7,5,1004.4,31.6,28.3,26,***,***,***,0,***,***,***
1903,7,6,1003.9,31.2,28.7,26.4,***,***,***,0,***,***,***
1903,7,7,1003.6,31.2,28.8,27,***,***,***,0,***,***,***
1903,7,8,1003.9,32.1,28,25.5,***,***,***,0,***,***,***
1903,7,9,1005.1,28.4,26.2,23.8,***,***,***,39.8,***,***,***
1903,7,10,1005.3,28.1,26.5,24,***,***,***,2.1,***,***,***
1903,7,11,1005.7,28.4,26.7,25,***,***,***,12.1,***,***,***
1903,7,12,1006.1,28.7,26.9,26.2,***,***,***,6.3,***,***,***
1903,7,13,1006.9,29.4,26.7,25.3,***,***,***,25.9,***,***,***
1903,7,14,1009.9,29.1,26.8,24.3,***,***,***,28.3,***,***,***
1903,7,15,1010.3,30.4,28.1,26.6,***,***,***,1.2,***,***,***
1903,7,16,1008.6,30.8,28.2,26.7,***,***,***,1.3,***,***,***
1903,7,17,1007.7,29.8,26.5,24.7,***,***,***,2.4,***,***,***
1903,7,18,1008.4,26.9,25.3,23.2,***,***,***,74.2,***,***,***
1903,7,19,1008.2,28.9,26.9,25.2,***,***,***,8.3,***,***,***
1903,7,20,1008.7,30.3,26.9,24.2,***,***,***,27.7,***,***,***
1903,7,21,1007,29.2,27,25.2,***,***,***,1.1,***,***,***
1903,7,22,1006.5,30,27.4,25.4,***,***,***,0.6,***,***,***
1903,7,23,1006.3,29.6,27.4,25.7,***,***,***,6.9,***,***,***
1903,7,24,1005,30.9,27.9,25.4,***,***,***,0.5,***,***,***
1903,7,25,1004,31.2,27.9,25.6,***,***,***,0,***,***,***
1903,7,26,1004.1,30.1,28.3,26.2,***,***,***,0,***,***,***
1903,7,27,1004,30.3,28,25.3,***,***,***,14.4,***,***,***
1903,7,28,1003,30.2,28.3,25.1,***,***,***,12.9,***,***,***
1903,7,29,1001.1,30.3,28.5,27.3,***,***,***,0,***,***,***
1903,7,30,998.3,32.2,29,26.1,***,***,***,0,***,***,***
1903,7,31,997,33.6,30.5,27.7,***,***,***,0,***,***,***
1903,8,1,998.5,32.9,29.5,26.7,***,***,***,1,***,***,***
1903,8,2,1000.7,32.1,29.6,28.1,***,***,***,2,***,***,***
1903,8,3,1001.8,30.8,27.6,25.5,***,***,***,63.9,***,***,***
1903,8,4,1004.3,31.7,27.5,25.9,***,***,***,13.6,***,***,***
1903,8,5,1005.8,30.7,27.8,25.6,***,***,***,0,***,***,***
1903,8,6,1001.6,32.1,29,25.8,***,***,***,0,***,***,***
1903,8,7,1000.5,30.3,29.2,27.8,***,***,***,0,***,***,***
1903,8,8,1006.2,28.7,27.4,25.7,***,***,***,5.1,***,***,***
1903,8,9,1009.2,28.1,27.4,26.3,***,***,***,14.2,***,***,***
1903,8,10,1010.8,30.2,27.9,26.4,***,***,***,1.8,***,***,***
1903,8,11,1010.1,30.9,27.8,25.2,***,***,***,0.5,***,***,***
1903,8,12,1007.8,30.9,28,25.6,***,***,***,0,***,***,***
1903,8,13,1005.4,30.8,27.9,25.4,***,***,***,0,***,***,***
1903,8,14,1005,31.1,26.7,24.9,***,***,***,5.5,***,***,***
1903,8,15,1005.1,29.1,26.5,24.6,***,***,***,10.7,***,***,***
1903,8,16,1005.8,28.1,25.3,23.2,***,***,***,38.2,***,***,***
1903,8,17,1006.8,26.6,24.8,22.8,***,***,***,27.3,***,***,***
1903,8,18,1007.6,25.9,24.4,23.2,***,***,***,35.6,***,***,***
1903,8,19,1006.6,29.7,26.7,23.7,***,***,***,0,***,***,***
1903,8,20,1007,29.6,27.4,25.6,***,***,***,19.9,***,***,***
1903,8,21,1009.6,30.8,27,24.4,***,***,***,16.6,***,***,***
1903,8,22,1011.7,29.3,26.6,25.3,***,***,***,1.1,***,***,***
1903,8,23,1011.6,31.2,26.9,24.7,***,***,***,0,***,***,***
1903,8,24,1008.5,31,27.4,24.6,***,***,***,0,***,***,***
1903,8,25,1008,29.4,26.2,23.4,***,***,***,3.1,***,***,***
1903,8,26,1008.6,27.8,25.7,24.4,***,***,***,4.2,***,***,***
1903,8,27,1008.3,27.7,25.9,24.4,***,***,***,3.6,***,***,***
1903,8,28,1007.8,26.1,25.1,24,***,***,***,24.5,***,***,***
1903,8,29,1005.4,30.3,27.1,24,***,***,***,0,***,***,***
1903,8,30,1004.2,31.5,28.2,25.2,***,***,***,0,***,***,***
1903,8,31,1007.8,31.5,26.9,23.8,***,***,***,88.1,***,***,***
1903,9,1,1009.5,28.7,25.6,23.8,***,***,***,22.2,***,***,***
1903,9,2,1009.2,26.7,24.7,23.3,***,***,***,44.9,***,***,***
1903,9,3,1008.5,28.6,25,23.9,***,***,***,5.1,***,***,***
1903,9,4,1009.3,27.4,25,23.5,***,***,***,12,***,***,***
1903,9,5,1009.4,28.4,25.7,23.8,***,***,***,4.2,***,***,***
1903,9,6,1009.8,27.3,24.7,22.8,***,***,***,74,***,***,***
1903,9,7,1008.3,28.3,25.5,23.6,***,***,***,20,***,***,***
1903,9,8,1005.6,27.5,25.3,24.1,***,***,***,39.1,***,***,***
1903,9,9,1006.1,25.5,24.6,23.6,***,***,***,84.9,***,***,***
1903,9,10,1006.4,27.4,25.3,24.4,***,***,***,3.6,***,***,***
1903,9,11,1006.9,25.9,24.5,23.1,***,***,***,11,***,***,***
1903,9,12,1009.4,24.9,24.4,23.5,***,***,***,83.9,***,***,***
1903,9,13,1011.9,27.7,25.4,23.8,***,***,***,4.8,***,***,***
1903,9,14,1012.4,29.7,26.6,24.9,***,***,***,0,***,***,***
1903,9,15,1011.9,29.3,26.6,24.8,***,***,***,0,***,***,***
1903,9,16,1010.5,29.6,26.6,24.8,***,***,***,0,***,***,***
1903,9,17,1011.2,30.7,27,25.1,***,***,***,0,***,***,***
1903,9,18,1012.4,29.6,26.8,25.1,***,***,***,0,***,***,***
1903,9,19,1012.6,30.9,27,24.8,***,***,***,0,***,***,***
1903,9,20,1012.1,29.4,27,25.3,***,***,***,0,***,***,***
1903,9,21,1012.1,27.9,26,24.2,***,***,***,9.3,***,***,***
1903,9,22,1012.5,28.5,25.9,24.6,***,***,***,0,***,***,***
1903,9,23,1012.2,29.1,26.1,23.7,***,***,***,0,***,***,***
1903,9,24,1013.1,27.9,26.5,25.1,***,***,***,0,***,***,***
1903,9,25,1013.6,27.6,25.9,24.4,***,***,***,0,***,***,***
1903,9,26,1011.2,27.9,26,24.5,***,***,***,0,***,***,***
1903,9,27,1009.8,28,26.3,24.9,***,***,***,1,***,***,***
1903,9,28,1009.1,29.1,26.6,24.6,***,***,***,0,***,***,***
1903,9,29,1009.3,29.6,27.4,25.8,***,***,***,0,***,***,***
1903,9,30,1009.5,29.6,27.3,26.1,***,***,***,0,***,***,***
1903,10,1,1008.8,29.6,26.9,25.3,***,***,***,0,***,***,***
1903,10,2,1009.4,29.4,26.7,24.6,***,***,***,0,***,***,***
1903,10,3,1011.3,28.1,26,24.9,***,***,***,0,***,***,***
1903,10,4,1011.3,30.1,25.6,22.9,***,***,***,0,***,***,***
1903,10,5,1007.5,30.5,26.6,23.2,***,***,***,0,***,***,***
1903,10,6,1007.8,29.7,27,25.8,***,***,***,0,***,***,***
1903,10,7,1009.4,28.6,26.3,25.2,***,***,***,0,***,***,***
1903,10,8,1009.6,29.6,26.1,24.2,***,***,***,2,***,***,***
1903,10,9,1011.4,26.4,24.1,22.2,***,***,***,11.4,***,***,***
1903,10,10,1011.9,26.9,24.7,23.1,***,***,***,0,***,***,***
1903,10,11,1012.2,26.8,25.3,24.3,***,***,***,0,***,***,***
1903,10,12,1013.6,29,26,24.7,***,***,***,0,***,***,***
1903,10,13,1015.3,27.8,25.1,23.7,***,***,***,0,***,***,***
1903,10,14,1015.6,26.1,24.4,23.3,***,***,***,0,***,***,***
1903,10,15,1014.3,26.5,24.2,23.1,***,***,***,0,***,***,***
1903,10,16,1012.1,27.6,24.5,22.9,***,***,***,0,***,***,***
1903,10,17,1010,28.2,25.1,22.9,***,***,***,0,***,***,***
1903,10,18,1010.2,27.7,25.2,22.9,***,***,***,2.3,***,***,***
1903,10,19,1013,28.3,24.8,23,***,***,***,0,***,***,***
1903,10,20,1012.4,28.9,24.8,22.3,***,***,***,0,***,***,***
1903,10,21,1007.9,28.8,25.1,21.7,***,***,***,0,***,***,***
1903,10,22,1005.1,28.6,25.8,24.3,***,***,***,0,***,***,***
1903,10,23,1007.1,27.8,24.9,23.3,***,***,***,0,***,***,***
1903,10,24,1011,25.3,24.4,22.8,***,***,***,0,***,***,***
1903,10,25,1011.6,27,24.9,23.2,***,***,***,0,***,***,***
1903,10,26,1007.3,30.6,26.4,22.2,***,***,***,0,***,***,***
1903,10,27,1003.8,27.4,23.1,17.1,***,***,***,26.7,***,***,***
1903,10,28,1017.5,21.1,17.5,14.9,***,***,***,0,***,***,***
1903,10,29,1021.6,22.3,18.1,14.1,***,***,***,0,***,***,***
1903,10,30,1020.5,24.2,20,16.6,***,***,***,0,***,***,***
1903,10,31,1021.1,23.4,19.8,17.1,***,***,***,0,***,***,***
1903,11,1,1021.8,22.8,19.3,16.3,***,***,***,0,***,***,***
1903,11,2,1019.5,23.9,20.5,17.2,***,***,***,0,***,***,***
1903,11,3,1017,23.9,21,18.7,***,***,***,0,***,***,***
1903,11,4,1014.9,25.4,21.4,18.9,***,***,***,0,***,***,***
1903,11,5,1013.6,26.2,22.5,20.1,***,***,***,0,***,***,***
1903,11,6,1012.8,28.4,23.4,20.6,***,***,***,0,***,***,***
1903,11,7,1014.2,27.7,22.7,20.1,***,***,***,0,***,***,***
1903,11,8,1014.7,25.7,21.6,18.6,***,***,***,0,***,***,***
1903,11,9,1014,25.7,21.2,17.9,***,***,***,0,***,***,***
1903,11,10,1016.2,25.4,20.6,16.9,***,***,***,0,***,***,***
1903,11,11,1020.4,22.6,19.1,16.1,***,***,***,0,***,***,***
1903,11,12,1020.5,22.3,18.5,14.3,***,***,***,0,***,***,***
1903,11,13,1017.1,23.7,19.1,16.2,***,***,***,0,***,***,***
1903,11,14,1016.9,24.3,20.3,17.7,***,***,***,0,***,***,***
1903,11,15,1015.9,22.7,20.6,18.5,***,***,***,0,***,***,***
1903,11,16,1014.3,23.7,21.2,19.5,***,***,***,0,***,***,***
1903,11,17,1014,25.1,21.7,18.7,***,***,***,0,***,***,***
1903,11,18,1014.7,29.6,23.5,20.7,***,***,***,0,***,***,***
1903,11,19,1018.1,23.7,21.3,19.4,***,***,***,0.1,***,***,***
1903,11,20,1018.7,20.9,18.9,17.8,***,***,***,0.8,***,***,***
1903,11,21,1019.1,18.8,17,15.8,***,***,***,26.2,***,***,***
1903,11,22,1020.7,22.8,18.3,15.3,***,***,***,0.8,***,***,***
1903,11,23,1022.3,21.4,19.1,16.2,***,***,***,0,***,***,***
1903,11,24,1020.4,23.6,19.1,16.2,***,***,***,0,***,***,***
1903,11,25,1020.2,21.5,18.4,14.7,***,***,***,0,***,***,***
1903,11,26,1020.6,21.1,17.9,14.1,***,***,***,0,***,***,***
1903,11,27,1022.7,17.1,12.9,10.4,***,***,***,0,***,***,***
1903,11,28,1020.6,16.6,12.6,8.2,***,***,***,0,***,***,***
1903,11,29,1019.2,19.7,15.9,12.1,***,***,***,0,***,***,***
1903,11,30,1019.3,20.9,17.4,14.1,***,***,***,0,***,***,***
1903,12,1,1021.7,20.2,16.4,12.9,***,***,***,0,***,***,***
1903,12,2,1022,18.1,16.3,14.3,***,***,***,0,***,***,***
1903,12,3,1025.2,19.8,16.3,12.7,***,***,***,0,***,***,***
1903,12,4,1024.1,16,12.2,8.7,***,***,***,0,***,***,***
1903,12,5,1022.4,18.6,14,9.4,***,***,***,0,***,***,***
1903,12,6,1021.9,20.2,15.5,11.7,***,***,***,0,***,***,***
1903,12,7,1019.8,20.1,15.6,11.4,***,***,***,0,***,***,***
1903,12,8,1016,20.7,16.3,13.1,***,***,***,0,***,***,***
1903,12,9,1015.5,20.1,17.4,15.3,***,***,***,0,***,***,***
1903,12,10,1014.2,21.4,18,16.1,***,***,***,0,***,***,***
1903,12,11,1014.1,20,17.9,16.9,***,***,***,0,***,***,***
1903,12,12,1014.3,18.9,17.6,13.9,***,***,***,0,***,***,***
1903,12,13,1014.2,21.2,19.1,16.9,***,***,***,0,***,***,***
1903,12,14,1013.4,20.7,19.4,18.6,***,***,***,0,***,***,***
1903,12,15,1013.3,23.7,21.3,19.7,***,***,***,0,***,***,***
1903,12,16,1018,22.6,18.6,14.5,***,***,***,1.9,***,***,***
1903,12,17,1021.5,17.9,15,13.3,***,***,***,0,***,***,***
1903,12,18,1020.3,19.7,16.5,14.6,***,***,***,0,***,***,***
1903,12,19,1023.8,20.7,17,14.9,***,***,***,0,***,***,***
1903,12,20,1026.6,16.2,13.2,10.6,***,***,***,0,***,***,***
1903,12,21,1025.9,16.1,11.7,7.7,***,***,***,0,***,***,***
1903,12,22,1023.7,16.6,12.6,8.6,***,***,***,0,***,***,***
1903,12,23,1022.7,18.3,14.8,9.5,***,***,***,0,***,***,***
1903,12,24,1022.3,18.4,14.9,11.8,***,***,***,0,***,***,***
1903,12,25,1020.2,16.9,15.3,13.9,***,***,***,0,***,***,***
1903,12,26,1018.5,22.2,18.2,15,***,***,***,0.3,***,***,***
1903,12,27,1019.5,19.4,17.4,14.4,***,***,***,0,***,***,***
1903,12,28,1019.7,19.8,16.3,13.6,***,***,***,0,***,***,***
1903,12,29,1020.5,21.2,17,14.7,***,***,***,0,***,***,***
1903,12,30,1019.5,16.7,14.3,11.4,***,***,***,0,***,***,***
1903,12,31,1018,19.2,15.4,12.9,***,***,***,0,***,***,***
1904,1,1,1016.5,20.7,16.1,12.4,***,***,***,0,***,***,***
1904,1,2,1016.7,18.7,16.1,14.4,***,***,***,0,***,***,***
1904,1,3,1018.8,19.3,16.4,14.4,***,***,***,0,***,***,***
1904,1,4,1021.8,17,14.8,13.1,***,***,***,0,***,***,***
1904,1,5,1024,15.6,13.3,10.9,***,***,***,0,***,***,***
1904,1,6,1025.8,14.9,13.5,10.7,***,***,***,0,***,***,***
1904,1,7,1026,16.8,14.6,12.9,***,***,***,0,***,***,***
1904,1,8,1025,16.9,15.1,13.5,***,***,***,0,***,***,***
1904,1,9,1023.7,20.5,17,14.1,***,***,***,0,***,***,***
1904,1,10,1025.5,20.9,16.5,13.7,***,***,***,0,***,***,***
1904,1,11,1024.1,17,14.4,11.3,***,***,***,0,***,***,***
1904,1,12,1019.9,21.7,16.9,13.4,***,***,***,0,***,***,***
1904,1,13,1016,20.3,18.2,16.7,***,***,***,2.8,***,***,***
1904,1,14,1015.7,23.8,18.8,16.2,***,***,***,0.3,***,***,***
1904,1,15,1017.1,19.3,17,15.3,***,***,***,0,***,***,***
1904,1,16,1017.2,19.3,17.4,14.9,***,***,***,0,***,***,***
1904,1,17,1018.2,18,16.4,15.3,***,***,***,0,***,***,***
1904,1,18,1020.7,16,14,11.2,***,***,***,0,***,***,***
1904,1,19,1019.7,17.3,13,10.4,***,***,***,0,***,***,***
1904,1,20,1020.8,16.6,11.6,7.2,***,***,***,0,***,***,***
1904,1,21,1022.1,17.1,12.7,8.8,***,***,***,0,***,***,***
1904,1,22,1022.1,15.1,12.9,9.9,***,***,***,0,***,***,***
1904,1,23,1021.2,18.1,14.8,12.1,***,***,***,0,***,***,***
1904,1,24,1021.9,18.5,15.3,13.9,***,***,***,0,***,***,***
1904,1,25,1024.3,19.2,15,13.3,***,***,***,0,***,***,***
1904,1,26,1023.5,13.6,12.8,12.1,***,***,***,0,***,***,***
1904,1,27,1019.9,19.3,15.2,13.2,***,***,***,0,***,***,***
1904,1,28,1020.2,17.2,15.4,13.2,***,***,***,0,***,***,***
1904,1,29,1019.3,20.4,17.1,15.2,***,***,***,0,***,***,***
1904,1,30,1018.7,18,15.6,14.2,***,***,***,0,***,***,***
1904,1,31,1020.1,19.4,16.1,14.4,***,***,***,0,***,***,***
1904,2,1,1021.8,18.5,15.7,13.3,***,***,***,0,***,***,***
1904,2,2,1020.5,19.4,16.3,13.8,***,***,***,0,***,***,***
1904,2,3,1017.9,19.1,17.1,15.6,***,***,***,3.8,***,***,***
1904,2,4,1017,17.6,16.1,15.1,***,***,***,0.5,***,***,***
1904,2,5,1016.8,20.3,16.7,14.6,***,***,***,0,***,***,***
1904,2,6,1017.1,19.2,17,15.4,***,***,***,0,***,***,***
1904,2,7,1017.7,21,17.7,15.3,***,***,***,0,***,***,***
1904,2,8,1018.8,20.8,16,11.9,***,***,***,0,***,***,***
1904,2,9,1019.3,16.8,13.9,11.4,***,***,***,0,***,***,***
1904,2,10,1020.3,21.7,16.2,11.4,***,***,***,0,***,***,***
1904,2,11,1020.9,19.1,16.7,15.1,***,***,***,0,***,***,***
1904,2,12,1020.5,20.7,16,13.4,***,***,***,0,***,***,***
1904,2,13,1018.4,17.6,16,14.3,***,***,***,0,***,***,***
1904,2,14,1019,22.7,18,15.4,***,***,***,0,***,***,***
1904,2,15,1019.4,19,17.2,14.3,***,***,***,0,***,***,***
1904,2,16,1018.8,22.8,18.2,14.4,***,***,***,0,***,***,***
1904,2,17,1022,17.9,15.5,12.9,***,***,***,0,***,***,***
1904,2,18,1020.6,17.3,15.1,12.5,***,***,***,0,***,***,***
1904,2,19,1016.9,20.5,17,14.8,***,***,***,0,***,***,***
1904,2,20,1013.4,22.5,18.6,16.4,***,***,***,0,***,***,***
1904,2,21,1013.5,23.1,18.7,15.8,***,***,***,0,***,***,***
1904,2,22,1019,18.9,16.5,14.3,***,***,***,0,***,***,***
1904,2,23,1019.8,20.7,17.4,14.3,***,***,***,0,***,***,***
1904,2,24,1019.8,20.6,18.3,17.2,***,***,***,0,***,***,***
1904,2,25,1018.4,21.6,18.1,15.9,***,***,***,0,***,***,***
1904,2,26,1017,19.9,17.8,17.1,***,***,***,0,***,***,***
1904,2,27,1015.4,20.6,17.9,16.2,***,***,***,0,***,***,***
1904,2,28,1014.5,21.2,18.7,16.9,***,***,***,0,***,***,***
1904,2,29,1013.3,21.3,18.9,18.2,***,***,***,0.8,***,***,***
1904,3,1,1011.4,20.1,18.8,17.7,***,***,***,0,***,***,***
1904,3,2,1010.9,22.6,19.8,18.6,***,***,***,1,***,***,***
1904,3,3,1010.5,19.3,18.1,17.3,***,***,***,0.4,***,***,***
1904,3,4,1008,24.7,21.4,18.2,***,***,***,0,***,***,***
1904,3,5,1007.4,24.6,22.5,20.7,***,***,***,0.4,***,***,***
1904,3,6,1014.6,21.2,14.1,11.6,***,***,***,8.8,***,***,***
1904,3,7,1016,16.5,15,12.6,***,***,***,1.4,***,***,***
1904,3,8,1014.1,18.8,17.3,15.8,***,***,***,0,***,***,***
1904,3,9,1012.6,23.2,20.6,18.3,***,***,***,11.4,***,***,***
1904,3,10,1014,20,18.2,16.8,***,***,***,0,***,***,***
1904,3,11,1014.3,18.8,17.7,16.8,***,***,***,0.1,***,***,***
1904,3,12,1014.4,17.9,17.2,16.6,***,***,***,0.4,***,***,***
1904,3,13,1016.2,17.7,16.9,16.2,***,***,***,0.3,***,***,***
1904,3,14,1016,17.1,15.7,14.8,***,***,***,1.4,***,***,***
1904,3,15,1016.3,16.4,15.8,14.9,***,***,***,12.4,***,***,***
1904,3,16,1014.7,15.9,14.9,13.8,***,***,***,26.2,***,***,***
1904,3,17,1014.4,18.5,16.2,13.8,***,***,***,0,***,***,***
